"id","year","stint","team","lg","g","ab","r","h","X2b","X3b","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","gidp","batting","decade"
"leiteal01",2003,1,"NYN","NL",28,53,2,1,0,0,0,0,0,0,2,28,0,0,5,0,2,0.0188679245283019,"2000-2007"
"lawtoma02",2003,1,"CLE","AL",99,374,57,93,19,0,15,53,10,3,47,47,0,7,0,1,8,0.248663101604278,"2000-2007"
"larkiba01",2003,1,"CIN","NL",70,241,39,68,16,1,2,18,2,0,22,32,0,1,1,0,7,0.282157676348548,"2000-2007"
"kreutch01",2003,1,"TEX","AL",7,18,0,2,1,0,0,0,0,0,3,2,0,0,0,0,0,0.111111111111111,"2000-2007"
"kleskry01",2003,1,"SDN","NL",121,397,47,100,18,0,21,67,2,5,65,83,5,3,0,9,11,0.251889168765743,"2000-2007"
"kentje01",2003,1,"HOU","NL",130,505,77,150,39,1,22,93,6,2,39,85,2,5,0,3,13,0.297029702970297,"2000-2007"
"jordabr01",2003,1,"LAN","NL",66,224,28,67,9,0,6,28,1,1,23,30,3,4,0,2,3,0.299107142857143,"2000-2007"
"jonesto02",2003,1,"COL","NL",30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2000-2007"
"johnsra05",2003,1,"ARI","NL",17,36,2,7,0,0,1,3,0,0,0,17,0,0,2,0,0,0.194444444444444,"2000-2007"
"jarvike01",2003,1,"SDN","NL",15,22,3,3,0,0,0,2,0,0,4,7,0,0,3,0,1,0.136363636363636,"2000-2007"
"holmeda01",2003,1,"ATL","NL",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"hollato01",2003,1,"FLO","NL",93,228,32,58,23,3,3,20,2,3,22,55,4,0,2,2,2,0.254385964912281,"2000-2007"
"hoffmtr01",2003,1,"SDN","NL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"hitchst01",2003,2,"SLN","NL",8,12,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0.0833333333333333,"2000-2007"
"hitchst01",2003,1,"NYA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"hernaro01",2003,1,"ATL","NL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"hernajo01",2003,3,"PIT","NL",58,193,19,43,9,1,3,21,1,0,16,56,0,1,0,3,9,0.22279792746114,"2000-2007"
"hernajo01",2003,1,"COL","NL",69,257,33,61,6,1,8,27,1,1,27,95,0,0,0,2,6,0.237354085603113,"2000-2007"
"hernajo01",2003,2,"CHN","NL",23,69,6,13,3,1,2,9,0,0,3,26,0,0,0,0,1,0.188405797101449,"2000-2007"
"henderi01",2003,1,"LAN","NL",30,72,7,15,1,0,2,5,3,0,11,16,0,1,0,0,0,0.208333333333333,"2000-2007"
"helliri01",2003,2,"FLO","NL",11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"2000-2007"
"helliri01",2003,1,"BAL","AL",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2000-2007"
"harrile01",2003,2,"FLO","NL",13,14,3,4,0,0,0,1,0,0,3,1,0,0,0,0,1,0.285714285714286,"2000-2007"
"harrile01",2003,1,"CHN","NL",75,131,11,24,3,0,1,7,1,0,13,20,3,0,1,1,1,0.183206106870229,"2000-2007"
"hanseda01",2003,1,"SDN","NL",110,135,13,33,4,1,2,15,1,0,23,25,3,1,0,0,4,0.244444444444444,"2000-2007"
"hammoje01",2003,2,"SFN","NL",36,94,20,26,10,0,3,10,1,0,13,21,0,1,0,0,1,0.276595744680851,"2000-2007"
"hammoje01",2003,1,"MIL","NL",10,38,2,6,2,0,1,3,0,0,3,7,0,0,0,0,2,0.157894736842105,"2000-2007"
"guthrma01",2003,1,"CHN","NL",61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2000-2007"
"guarded01",2003,1,"MIN","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"groombu01",2003,1,"BAL","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"grissma02",2003,1,"SFN","NL",149,587,82,176,33,3,20,79,11,3,20,82,0,2,3,6,14,0.299829642248722,"2000-2007"
"grimsja01",2003,1,"KCA","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"griffke02",2003,1,"CIN","NL",53,166,34,41,12,1,13,26,1,0,27,44,5,6,1,1,3,0.246987951807229,"2000-2007"
"greensh01",2003,1,"LAN","NL",160,611,84,171,49,2,19,85,6,2,68,112,2,6,0,6,18,0.27986906710311,"2000-2007"
"graffto01",2003,1,"CHA","AL",90,250,51,65,15,3,7,23,8,0,24,37,1,3,3,1,1,0.26,"2000-2007"
"gracema01",2003,1,"ARI","NL",66,135,13,27,5,0,3,16,0,0,16,15,2,0,1,3,6,0.2,"2000-2007"
"gordoto01",2003,1,"CHA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"goodwto01",2003,1,"CHN","NL",87,171,26,49,10,0,1,12,19,5,11,33,0,0,1,1,3,0.286549707602339,"2000-2007"
"gonzalu01",2003,1,"ARI","NL",156,579,92,176,46,4,26,104,5,3,94,67,17,3,0,3,19,0.303972366148532,"2000-2007"
"gonzaju03",2003,1,"TEX","AL",82,327,49,96,17,1,24,70,1,1,14,73,1,4,0,1,10,0.293577981651376,"2000-2007"
"gonzaal01",2003,1,"CHN","NL",152,536,71,122,37,0,20,59,3,3,47,123,1,6,8,4,17,0.227611940298507,"2000-2007"
"gomezch02",2003,1,"MIN","AL",58,175,14,44,9,3,1,15,2,1,7,13,1,0,2,1,10,0.251428571428571,"2000-2007"
"glavito02",2003,1,"NYN","NL",33,53,4,8,1,0,0,3,0,0,4,13,0,0,10,0,0,0.150943396226415,"2000-2007"
"girarjo01",2003,1,"SLN","NL",16,23,1,3,0,0,0,1,0,0,3,4,0,0,0,0,2,0.130434782608696,"2000-2007"
"gantro01",2003,1,"OAK","AL",17,41,4,6,0,0,1,4,0,0,2,9,0,0,0,1,1,0.146341463414634,"2000-2007"
"galaran01",2003,1,"SFN","NL",110,272,36,82,15,0,12,42,1,3,19,61,1,2,0,0,9,0.301470588235294,"2000-2007"
"francju01",2003,1,"ATL","NL",103,197,28,58,12,2,5,31,0,1,25,43,5,0,0,1,8,0.294416243654822,"2000-2007"
"francjo01",2003,1,"NYN","NL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"floydcl01",2003,1,"NYN","NL",108,365,57,106,25,2,18,68,3,0,51,66,2,3,0,6,10,0.29041095890411,"2000-2007"
"flahejo01",2003,1,"NYA","AL",40,105,16,28,8,0,4,14,0,0,4,19,1,1,5,1,6,0.266666666666667,"2000-2007"
"finlest01",2003,1,"ARI","NL",147,516,82,148,24,10,22,70,15,8,57,94,4,6,0,3,6,0.286821705426357,"2000-2007"
"fettemi01",2003,1,"MIN","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"fasseje01",2003,1,"SLN","NL",59,9,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,"2000-2007"
"evereca01",2003,1,"TEX","AL",74,270,53,74,13,3,18,51,4,1,31,48,2,5,4,3,2,0.274074074074074,"2000-2007"
"evereca01",2003,2,"CHA","AL",73,256,40,77,14,0,10,41,4,3,22,36,4,10,0,1,5,0.30078125,"2000-2007"
"embreal01",2003,1,"BOS","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"edmonji01",2003,1,"SLN","NL",137,447,89,123,32,2,39,89,1,3,77,127,6,4,1,2,11,0.275167785234899,"2000-2007"
"easleda01",2003,1,"TBA","AL",36,107,8,20,3,1,1,7,0,0,2,18,0,0,1,0,3,0.186915887850467,"2000-2007"
"delgaca01",2003,1,"TOR","AL",161,570,117,172,38,1,42,145,0,0,109,137,23,19,0,7,9,0.301754385964912,"2000-2007"
"cormirh01",2003,1,"PHI","NL",61,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,"2000-2007"
"cordewi01",2003,1,"MON","NL",130,436,57,121,27,0,16,71,1,1,49,90,5,4,0,3,11,0.277522935779817,"2000-2007"
"coninje01",2003,2,"FLO","NL",25,84,13,20,3,0,5,15,0,0,13,10,0,0,1,1,2,0.238095238095238,"2000-2007"
"coninje01",2003,1,"BAL","AL",124,493,75,143,33,3,15,80,5,0,37,60,5,5,0,12,14,0.290060851926978,"2000-2007"
"coneda01",2003,1,"NYN","NL",5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,"2000-2007"
"colbrgr01",2003,1,"SEA","AL",22,58,7,16,1,1,3,7,0,1,4,16,0,0,0,0,3,0.275862068965517,"2000-2007"
"clemero02",2003,1,"NYA","AL",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2000-2007"
"claytro01",2003,1,"MIL","NL",146,483,49,110,16,1,11,39,5,2,49,92,10,3,4,4,25,0.227743271221532,"2000-2007"
"cirilje01",2003,1,"SEA","AL",87,258,24,53,11,0,2,23,1,1,24,32,1,5,4,2,6,0.205426356589147,"2000-2007"
"castivi02",2003,1,"ATL","NL",147,542,65,150,28,3,22,76,1,2,26,86,3,3,1,6,22,0.276752767527675,"2000-2007"
"burnije01",2003,1,"NYN","NL",65,234,38,64,18,0,18,45,1,4,21,55,6,4,0,0,4,0.273504273504274,"2000-2007"
"burnije01",2003,2,"LAN","NL",61,230,25,47,4,0,13,32,4,0,14,57,3,1,0,1,1,0.204347826086957,"2000-2007"
"burksel01",2003,1,"CLE","AL",55,198,27,52,11,1,6,28,1,1,27,46,2,3,0,0,4,0.262626262626263,"2000-2007"
"burkejo03",2003,1,"BOS","AL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2000-2007"
"burbada01",2003,1,"MIL","NL",16,10,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,"2000-2007"
"brownke01",2003,1,"LAN","NL",30,63,4,10,3,0,0,2,0,0,0,28,0,0,6,1,1,0.158730158730159,"2000-2007"
"bordimi01",2003,1,"TOR","AL",102,343,39,94,18,2,5,54,3,1,33,60,0,2,0,1,8,0.274052478134111,"2000-2007"
"bordepa01",2003,1,"SEA","AL",12,14,1,2,1,0,0,1,0,0,1,5,0,0,0,0,0,0.142857142857143,"2000-2007"
"boonebr01",2003,1,"SEA","AL",159,622,111,183,35,5,35,117,16,3,68,125,3,7,1,7,17,0.294212218649518,"2000-2007"
"bondsba01",2003,1,"SFN","NL",130,390,111,133,22,1,45,90,7,0,148,58,61,10,0,2,7,0.341025641025641,"2000-2007"
"biggicr01",2003,1,"HOU","NL",153,628,102,166,44,2,15,62,8,4,57,116,3,27,3,2,4,0.264331210191083,"2000-2007"
"benitar01",2003,3,"SEA","AL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"benitar01",2003,2,"NYA","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"benitar01",2003,1,"NYN","NL",43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2000-2007"
"bellja01",2003,1,"NYN","NL",72,116,11,21,1,0,0,3,0,0,22,38,1,2,1,1,4,0.181034482758621,"2000-2007"
"bellda01",2003,1,"PHI","NL",85,297,32,58,14,0,4,37,0,0,41,40,1,4,0,6,7,0.195286195286195,"2000-2007"
"bagweje01",2003,1,"HOU","NL",160,605,109,168,28,2,39,100,11,4,88,119,3,6,0,3,25,0.277685950413223,"2000-2007"
"baergca01",2003,1,"ARI","NL",105,207,31,71,13,0,4,39,1,1,18,20,1,2,1,3,6,0.342995169082126,"2000-2007"
"ausmubr01",2003,1,"HOU","NL",143,450,43,103,12,2,4,47,5,3,46,66,1,4,4,5,8,0.228888888888889,"2000-2007"
"astacpe01",2003,1,"NYN","NL",7,11,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0.0909090909090909,"2000-2007"
"ashbyan01",2003,1,"LAN","NL",20,14,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,"2000-2007"
"appieke01",2003,2,"KCA","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"appieke01",2003,1,"ANA","AL",2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"2000-2007"
"alvarwi01",2003,1,"LAN","NL",20,29,1,5,0,0,0,0,0,0,1,9,0,0,1,0,2,0.172413793103448,"2000-2007"
"aloumo01",2003,1,"CHN","NL",151,565,83,158,35,1,22,91,3,1,63,67,7,7,0,3,16,0.279646017699115,"2000-2007"
"alomasa02",2003,1,"CHA","AL",75,194,22,52,12,0,5,26,0,0,4,17,0,0,5,1,4,0.268041237113402,"2000-2007"
"alomaro01",2003,1,"NYN","NL",73,263,34,69,17,1,2,22,6,0,29,40,2,2,4,4,8,0.262357414448669,"2000-2007"
"alomaro01",2003,2,"CHA","AL",67,253,42,64,11,1,3,17,6,2,30,37,1,1,8,4,9,0.25296442687747,"2000-2007"
"sanchre01",2003,1,"NYN","NL",56,174,11,36,3,1,0,12,1,1,8,18,2,0,0,1,7,0.206896551724138,"2000-2007"
"sanchre01",2003,2,"SEA","AL",46,170,22,50,5,1,0,11,1,0,8,21,1,2,4,2,3,0.294117647058824,"2000-2007"
"sandere02",2003,1,"PIT","NL",130,453,74,129,27,4,31,87,15,5,38,110,4,5,0,2,10,0.28476821192053,"2000-2007"
"santibe01",2003,1,"SFN","NL",108,401,53,112,21,2,11,56,0,1,29,69,0,2,0,2,13,0.27930174563591,"2000-2007"
"schilcu01",2003,1,"ARI","NL",24,52,4,3,0,0,0,0,0,0,3,21,0,0,4,0,0,0.0576923076923077,"2000-2007"
"schmija01",2003,1,"SFN","NL",28,61,2,4,0,0,0,0,0,0,2,30,0,0,15,0,0,0.0655737704918033,"2000-2007"
"seaneru01",2003,1,"BOS","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"seguida01",2003,1,"BAL","AL",67,224,26,59,10,1,5,25,1,0,26,47,2,1,0,1,8,0.263392857142857,"2000-2007"
"seleaa01",2003,1,"ANA","AL",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"2000-2007"
"servisc01",2003,1,"ARI","NL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"servisc01",2003,2,"TOR","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"sheffga01",2003,1,"ATL","NL",155,576,126,190,37,2,39,132,18,4,86,55,6,8,0,8,16,0.329861111111111,"2000-2007"
"sierrru01",2003,2,"NYA","AL",63,174,19,48,8,1,6,31,1,0,13,20,2,0,0,2,7,0.275862068965517,"2000-2007"
"sierrru01",2003,1,"TEX","AL",43,133,14,35,9,0,3,12,1,1,14,27,1,0,0,0,2,0.263157894736842,"2000-2007"
"smoltjo01",2003,1,"ATL","NL",58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000-2007"
"snowjt01",2003,1,"SFN","NL",103,330,48,90,18,3,8,51,1,2,55,55,0,8,1,2,7,0.272727272727273,"2000-2007"
"sojolu01",2003,1,"NYA","AL",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000-2007"
"sosasa01",2003,1,"CHN","NL",137,517,99,144,22,0,40,103,0,1,62,143,9,5,0,5,14,0.27852998065764,"2000-2007"
"sprinru01",2003,1,"SLN","NL",17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2000-2007"
"stairma01",2003,1,"PIT","NL",121,305,49,89,20,1,20,57,0,1,45,64,3,5,0,2,7,0.291803278688525,"2000-2007"
"stantmi02",2003,1,"NYN","NL",49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2000-2007"
"stinnke01",2003,1,"CIN","NL",60,179,14,41,13,0,3,19,0,0,13,51,3,4,2,1,3,0.229050279329609,"2000-2007"
"stinnke01",2003,2,"PHI","NL",7,7,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0.428571428571429,"2000-2007"
"suppaje01",2003,2,"BOS","AL",1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2000-2007"
"suppaje01",2003,1,"PIT","NL",20,41,3,12,1,0,0,2,0,0,2,11,0,1,8,0,0,0.292682926829268,"2000-2007"
"surhobj01",2003,1,"BAL","AL",93,319,32,94,20,0,5,41,2,2,29,29,3,1,3,2,4,0.294670846394984,"2000-2007"
"sweenma01",2003,1,"COL","NL",67,97,13,25,9,0,2,14,0,1,9,27,1,0,0,0,2,0.257731958762887,"2000-2007"
"tavarju01",2003,1,"PIT","NL",63,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"2000-2007"
"thomafr04",2003,1,"CHA","AL",153,546,87,146,35,0,42,105,0,0,100,115,4,12,0,4,11,0.267399267399267,"2000-2007"
"thomeji01",2003,1,"PHI","NL",159,578,111,154,30,3,47,131,0,3,111,182,11,4,0,5,5,0.26643598615917,"2000-2007"
"timlimi01",2003,1,"BOS","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"trachst01",2003,1,"NYN","NL",34,58,3,11,2,0,0,4,0,0,2,16,0,0,11,1,1,0.189655172413793,"2000-2007"
"valdeis01",2003,1,"TEX","AL",2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"2000-2007"
"valenjo03",2003,1,"CHA","AL",144,503,79,119,26,2,28,74,8,3,54,114,4,3,7,2,6,0.236580516898608,"2000-2007"
"vandejo02",2003,1,"MIL","NL",117,327,50,84,25,1,14,45,1,2,46,104,3,1,0,0,5,0.256880733944954,"2000-2007"
"vaughgr01",2003,1,"COL","NL",22,37,8,7,3,0,3,5,0,0,8,13,0,0,0,1,0,0.189189189189189,"2000-2007"
"venturo01",2003,2,"LAN","NL",49,109,11,24,5,1,5,13,0,0,18,25,2,0,0,0,3,0.220183486238532,"2000-2007"
"venturo01",2003,1,"NYA","AL",89,283,31,71,13,0,9,42,0,0,40,62,2,0,3,0,8,0.250883392226148,"2000-2007"
"villoro01",2003,1,"HOU","NL",19,42,2,7,1,0,1,2,0,0,0,17,0,1,1,0,0,0.166666666666667,"2000-2007"
"vizcajo01",2003,1,"HOU","NL",91,189,14,47,7,3,3,26,0,1,8,22,3,1,4,1,5,0.248677248677249,"2000-2007"
"vizquom01",2003,1,"CLE","AL",64,250,43,61,13,2,2,19,8,3,29,20,0,0,5,1,11,0.244,"2000-2007"
"wakefti01",2003,1,"BOS","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"2000-2007"
"walkela01",2003,1,"COL","NL",143,454,86,129,25,7,16,79,7,4,98,87,14,11,0,1,9,0.284140969162996,"2000-2007"
"walketo04",2003,1,"BOS","AL",144,587,92,166,38,4,13,85,1,1,48,54,0,1,1,10,17,0.282793867120954,"2000-2007"
"weathda01",2003,1,"NYN","NL",72,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2000-2007"
"wellsda01",2003,1,"NYA","AL",2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.166666666666667,"2000-2007"
"whiteri01",2003,1,"CHA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"whiteri01",2003,2,"HOU","NL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"whitero02",2003,2,"KCA","AL",22,75,13,26,6,1,4,21,0,0,6,8,0,2,0,2,2,0.346666666666667,"2000-2007"
"whitero02",2003,1,"SDN","NL",115,413,49,115,17,3,18,66,1,4,25,71,2,8,0,3,11,0.278450363196126,"2000-2007"
"willibe02",2003,1,"NYA","AL",119,445,77,117,19,1,15,64,5,0,71,61,8,3,0,2,21,0.262921348314607,"2000-2007"
"willige02",2003,1,"FLO","NL",27,31,5,4,1,0,0,3,3,0,2,5,0,0,2,0,0,0.129032258064516,"2000-2007"
"willima04",2003,1,"ARI","NL",44,134,17,33,9,0,4,16,0,0,16,26,1,2,0,4,1,0.246268656716418,"2000-2007"
"williwo02",2003,1,"SLN","NL",32,70,12,17,4,1,1,7,0,0,5,26,0,1,9,1,0,0.242857142857143,"2000-2007"
"witasja01",2003,1,"SDN","NL",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"womacto01",2003,1,"ARI","NL",61,219,30,52,10,3,2,15,8,3,8,27,0,2,1,1,6,0.237442922374429,"2000-2007"
"womacto01",2003,3,"CHN","NL",21,51,4,12,2,1,0,2,2,1,1,11,0,0,0,0,0,0.235294117647059,"2000-2007"
"womacto01",2003,2,"COL","NL",21,79,9,15,2,0,0,5,3,1,0,9,0,1,1,0,1,0.189873417721519,"2000-2007"
"worreti01",2003,1,"SFN","NL",73,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"2000-2007"
"younger01",2003,1,"MIL","NL",109,404,71,105,18,1,15,31,25,7,48,34,2,4,2,1,9,0.25990099009901,"2000-2007"
"younger01",2003,2,"SFN","NL",26,71,9,14,2,0,0,3,3,5,9,10,0,1,0,1,3,0.197183098591549,"2000-2007"
"zaungr01",2003,2,"COL","NL",15,46,6,12,1,0,3,8,0,1,5,7,0,0,0,0,0,0.260869565217391,"2000-2007"
"zaungr01",2003,1,"HOU","NL",59,120,9,26,7,0,1,13,1,0,14,14,0,1,1,2,5,0.216666666666667,"2000-2007"
"zeileto01",2003,2,"MON","NL",34,113,11,29,2,2,5,19,1,0,10,18,0,3,0,1,3,0.256637168141593,"2000-2007"
"zeileto01",2003,1,"NYA","AL",66,186,29,39,8,0,6,23,0,0,24,36,0,0,0,4,3,0.209677419354839,"2000-2007"
"oroscje01",2003,3,"MIN","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"nelsoje01",2003,2,"NYA","AL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"jonesto02",2003,2,"BOS","AL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"myersmi01",2004,2,"BOS","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"astacpe01",2004,1,"BOS","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"wickmbo01",2004,1,"CLE","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"appieke01",2004,1,"KCA","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"brownke01",2004,1,"NYA","AL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"loaizes01",2004,2,"NYA","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"jarvike01",2004,1,"SEA","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"nelsoje01",2004,1,"TEX","AL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"parkch01",2004,1,"TEX","AL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"ericksc01",2004,2,"TEX","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"myersgr01",2004,1,"TOR","AL",8,18,0,4,2,0,0,1,0,0,2,4,0,0,0,0,1,0.222222222222222,"2000-2007"
"zaungr01",2004,1,"TOR","AL",107,338,46,91,24,0,6,36,0,2,47,61,3,6,0,1,7,0.269230769230769,"2000-2007"
"gomezch02",2004,1,"TOR","AL",109,341,41,96,11,1,3,37,3,2,28,41,0,2,3,3,4,0.281524926686217,"2000-2007"
"delgaca01",2004,1,"TOR","AL",128,458,74,123,26,0,32,99,0,1,69,115,12,13,0,11,11,0.268558951965066,"2000-2007"
"rogerke01",2004,1,"TEX","AL",2,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"2000-2007"
"jordabr01",2004,1,"TEX","AL",61,212,27,47,13,1,5,23,2,2,16,35,2,1,0,4,7,0.221698113207547,"2000-2007"
"younger01",2004,1,"TEX","AL",104,344,55,99,25,2,1,27,14,9,43,28,0,8,4,3,9,0.287790697674419,"2000-2007"
"mcgrifr01",2004,1,"TBA","AL",27,72,7,13,3,0,2,7,0,0,9,19,2,0,0,0,1,0.180555555555556,"2000-2007"
"sanchre01",2004,1,"TBA","AL",91,285,23,70,14,3,2,26,0,1,12,28,0,3,4,3,6,0.245614035087719,"2000-2007"
"martiti02",2004,1,"TBA","AL",138,458,63,120,20,1,23,76,3,1,66,72,9,9,0,5,10,0.262008733624454,"2000-2007"
"tavarju01",2004,1,"SLN","NL",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"suppaje01",2004,1,"SLN","NL",30,57,3,4,0,0,0,0,0,0,1,11,0,0,7,0,1,0.0701754385964912,"2000-2007"
"williwo02",2004,1,"SLN","NL",32,61,3,11,4,0,0,2,0,0,1,22,0,1,5,2,0,0.180327868852459,"2000-2007"
"walkela01",2004,2,"SLN","NL",44,150,29,42,7,1,11,27,4,0,24,34,1,4,0,0,6,0.28,"2000-2007"
"lankfra01",2004,1,"SLN","NL",92,200,36,51,14,1,6,22,2,2,29,55,4,2,0,4,6,0.255,"2000-2007"
"mabryjo01",2004,1,"SLN","NL",87,240,32,71,11,0,13,40,0,1,26,63,5,1,5,3,6,0.295833333333333,"2000-2007"
"sandere02",2004,1,"SLN","NL",135,446,64,116,27,3,22,67,21,5,33,118,5,4,1,3,5,0.260089686098655,"2000-2007"
"edmonji01",2004,1,"SLN","NL",153,498,102,150,38,3,42,111,8,3,101,150,12,5,0,8,4,0.301204819277108,"2000-2007"
"womacto01",2004,1,"SLN","NL",145,553,91,170,22,3,5,38,26,5,36,60,1,3,8,6,6,0.307414104882459,"2000-2007"
"villoro01",2004,1,"SEA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"myersmi01",2004,1,"SEA","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"2000-2007"
"guarded01",2004,1,"SEA","AL",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2000-2007"
"moyerja01",2004,1,"SEA","AL",2,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0.5,"2000-2007"
"bordepa01",2004,1,"SEA","AL",19,53,6,10,2,0,1,5,1,1,1,12,0,0,1,0,2,0.188679245283019,"2000-2007"
"hanseda01",2004,1,"SEA","AL",57,78,14,22,5,0,2,12,0,0,18,16,3,0,0,1,3,0.282051282051282,"2000-2007"
"olerujo01",2004,1,"SEA","AL",78,261,29,64,13,1,5,22,0,0,40,41,3,6,1,4,6,0.245210727969349,"2000-2007"
"martied01",2004,1,"SEA","AL",141,486,45,128,23,0,12,63,1,0,58,107,10,2,0,3,15,0.263374485596708,"2000-2007"
"boonebr01",2004,1,"SEA","AL",148,593,74,149,30,0,24,83,10,5,56,135,2,3,2,4,18,0.251264755480607,"2000-2007"
"burbada01",2004,2,"SFN","NL",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000-2007"
"schmija01",2004,1,"SFN","NL",30,66,4,9,0,0,2,3,0,0,4,30,0,1,13,0,0,0.136363636363636,"2000-2007"
